YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2000-06-11,18:00,65.9,282.8,540,1325,354,0,8,637,0,15,94,0,8,352,10,659,16,83,10,352,10,659,16,83,10,-9900,99,-9900,99,-9900,99,0.9,2,0.107,2,0.129,2,0.316,1,0.18,0
2000-06-11,19:00,77.8,289.9,279,1325,146,0,8,358,0,15,71,0,8,141,10,422,16,52,10,141,10,422,16,52,10,-9900,99,-9900,99,-9900,99,0.9,2,0.107,2,0.129,2,0.316,1,0.18,0
2000-06-11,20:00,86.9,296.1,43,806,11,1,8,105,1,15,5,1,8,12,10,48,16,9,10,12,10,48,16,9,10,-9900,99,-9900,99,-9900,99,0.9,2,0.107,2,0.129,2,0.316,1,0.18,0
2000-06-11,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,2,0.107,2,0.129,2,0.316,1,0.18,0
2000-06-11,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,2,0.107,2,0.129,2,0.316,1,0.18,0
2000-06-11,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,2,0.107,2,0.129,2,0.316,1,0.18,0
2000-06-11,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,2,0.107,2,0.129,2,0.316,1,0.18,0
2000-06-12,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,2,0.107,2,0.129,2,0.317,1,0.18,0
2000-06-12,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,2,0.107,2,0.129,2,0.317,1,0.18,0
2000-06-12,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,2,0.107,2,0.129,2,0.317,1,0.18,0
2000-06-12,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,2,0.107,2,0.129,2,0.317,1,0.18,0
2000-06-12,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,2,0.107,2,0.129,2,0.317,1,0.18,0
2000-06-12,6:00,86.5,64.2,55,894,11,0,8,64,0,15,7,0,8,20,10,149,16,11,10,20,10,149,16,11,10,-9900,99,-9900,99,-9900,99,0.8,2,0.107,2,0.068,2,0.317,1,0.18,0
2000-06-12,7:00,76.9,70.6,299,1324,174,0,8,474,0,15,67,0,8,171,10,583,16,40,10,171,10,583,16,40,10,-9900,99,-9900,99,-9900,99,0.8,2,0.107,2,0.068,2,0.317,1,0.18,0
2000-06-12,8:00,65.0,77.7,559,1324,384,0,8,692,0,15,91,0,8,388,10,776,16,61,10,388,10,776,16,61,10,-9900,99,-9900,99,-9900,99,0.8,2,0.107,2,0.068,2,0.317,1,0.18,0
2000-06-12,9:00,52.6,84.9,802,1324,586,0,8,788,0,15,107,0,8,606,10,870,16,79,10,606,10,870,16,79,10,-9900,99,-9900,99,-9900,99,0.8,2,0.107,2,0.068,2,0.317,1,0.18,0
2000-06-12,10:00,40.1,93.0,1010,1324,773,0,8,860,0,15,115,0,8,796,10,921,16,93,10,796,10,921,16,93,10,-9900,99,-9900,99,-9900,99,0.8,2,0.107,2,0.068,2,0.317,1,0.18,0
2000-06-12,11:00,27.8,104.3,1169,1324,916,0,8,894,0,15,125,0,8,942,10,951,16,103,10,942,10,951,16,103,10,-9900,99,-9900,99,-9900,99,0.8,2,0.107,2,0.068,2,0.317,1,0.18,0
2000-06-12,12:00,16.5,126.7,1268,1324,1006,0,8,911,0,15,132,0,8,1033,10,966,16,108,10,1033,10,966,16,108,10,-9900,99,-9900,99,-9900,99,0.8,2,0.107,2,0.068,2,0.317,1,0.18,0
2000-06-12,13:00,10.9,182.4,1300,1324,1028,0,8,909,0,15,135,0,8,1036,10,943,16,109,10,1062,10,969,16,110,10,-9900,99,-9900,99,-9900,99,0.8,2,0.107,2,0.068,2,0.317,1,0.18,0
2000-06-12,14:00,17.2,235.7,1263,1324,1001,0,8,909,0,15,133,0,8,1001,10,937,16,107,10,1027,10,964,16,108,10,-9900,99,-9900,99,-9900,99,0.9,2,0.107,2,0.068,2,0.317,1,0.18,0
2000-06-12,15:00,28.6,256.7,1160,1324,907,0,8,892,0,15,124,0,8,923,10,938,16,102,10,931,10,947,16,102,10,-9900,99,-9900,99,-9900,99,0.9,2,0.107,2,0.068,2,0.317,1,0.18,0
2000-06-12,16:00,41.0,267.6,997,1324,760,0,8,854,0,15,116,0,8,769,10,899,16,92,10,782,10,916,16,92,10,-9900,99,-9900,99,-9900,99,0.9,2,0.107,2,0.068,2,0.317,1,0.18,0
2000-06-12,17:00,53.5,275.6,786,1324,576,0,8,722,0,15,147,0,8,552,10,797,16,79,10,589,10,862,16,78,10,-9900,99,-9900,99,-9900,99,0.9,2,0.107,2,0.068,2,0.317,1,0.18,0
2000-06-12,18:00,65.8,282.8,542,1324,307,0,8,393,0,15,146,0,8,353,10,624,16,98,10,372,10,764,16,59,10,-9900,99,-9900,99,-9900,99,0.9,2,0.107,2,0.068,2,0.317,1,0.18,0
2000-06-12,19:00,77.8,290.0,280,1324,126,0,8,255,0,15,72,0,8,142,10,397,16,58,10,157,10,560,16,38,10,-9900,99,-9900,99,-9900,99,1.0,2,0.107,2,0.068,2,0.317,1,0.18,0
2000-06-12,20:00,86.8,296.1,44,806,10,1,8,75,1,15,6,1,8,15,10,99,16,9,10,15,10,121,16,9,10,-9900,99,-9900,99,-9900,99,1.0,2,0.107,2,0.068,2,0.317,1,0.18,0
2000-06-12,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,2,0.107,2,0.068,2,0.317,1,0.18,0
2000-06-12,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,2,0.107,2,0.068,2,0.317,1,0.18,0
2000-06-12,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,2,0.107,2,0.068,2,0.317,1,0.18,0
2000-06-12,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,2,0.107,2,0.068,2,0.317,1,0.18,0
2000-06-13,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,2,0.107,2,0.068,2,0.294,1,0.18,0
2000-06-13,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,2,0.107,2,0.068,2,0.294,1,0.18,0
2000-06-13,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,2,0.107,2,0.068,2,0.294,1,0.18,0
2000-06-13,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,2,0.107,2,0.068,2,0.294,1,0.18,0
2000-06-13,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,2,0.107,2,0.068,2,0.294,1,0.18,0
2000-06-13,6:00,86.5,64.1,55,894,11,0,8,62,0,15,7,0,8,15,10,33,16,13,10,15,10,33,16,13,10,-9900,99,-9900,99,-9900,99,1.2,2,0.107,2,0.178,2,0.294,1,0.18,0
2000-06-13,7:00,77.0,70.5,298,1324,172,0,8,466,0,15,67,0,8,144,10,357,16,64,10,144,10,357,16,64,10,-9900,99,-9900,99,-9900,99,1.2,2,0.107,2,0.178,2,0.294,1,0.18,0
2000-06-13,8:00,65.0,77.6,559,1324,368,0,8,621,0,15,105,0,8,353,10,591,16,103,10,353,10,591,16,103,10,-9900,99,-9900,99,-9900,99,1.2,2,0.107,2,0.178,2,0.294,1,0.18,0
2000-06-13,9:00,52.6,84.8,802,1324,590,0,8,769,0,15,123,0,8,570,10,716,16,136,10,570,10,716,16,136,10,-9900,99,-9900,99,-9900,99,1.2,2,0.107,2,0.178,2,0.294,1,0.18,0
2000-06-13,10:00,40.2,92.9,1010,1324,773,0,8,860,0,15,115,0,8,762,10,787,16,161,10,762,10,787,16,161,10,-9900,99,-9900,99,-9900,99,1.3,2,0.107,2,0.178,2,0.294,1,0.18,0
2000-06-13,11:00,27.8,104.2,1169,1324,905,0,8,873,0,15,133,0,8,909,10,828,16,178,10,909,10,828,16,178,10,-9900,99,-9900,99,-9900,99,1.3,2,0.107,2,0.178,2,0.294,1,0.18,0
2000-06-13,12:00,16.5,126.5,1268,1324,975,0,8,839,0,15,170,0,8,1001,10,850,16,188,10,1001,10,850,16,188,10,-9900,99,-9900,99,-9900,99,1.3,2,0.107,2,0.178,2,0.294,1,0.18,0
2000-06-13,13:00,10.9,182.2,1300,1324,1009,0,8,858,0,15,166,0,8,1031,10,856,16,191,10,1031,10,856,16,191,10,-9900,99,-9900,99,-9900,99,1.3,2,0.107,2,0.178,2,0.294,1,0.18,0
2000-06-13,14:00,17.1,235.7,1264,1324,984,0,8,877,0,15,146,0,8,997,10,848,16,187,10,997,10,848,16,187,10,-9900,99,-9900,99,-9900,99,1.3,2,0.107,2,0.178,2,0.294,1,0.18,0
2000-06-13,15:00,28.6,256.7,1161,1324,879,0,8,823,0,15,156,0,8,901,10,825,16,177,10,901,10,825,16,177,10,-9900,99,-9900,99,-9900,99,1.3,2,0.107,2,0.178,2,0.294,1,0.18,0
2000-06-13,16:00,40.9,267.7,998,1324,739,0,8,769,0,15,158,0,8,750,10,782,16,160,10,750,10,782,16,160,10,-9900,99,-9900,99,-9900,99,1.3,2,0.107,2,0.178,2,0.294,1,0.18,0
2000-06-13,17:00,53.4,275.7,788,1324,577,0,8,767,0,15,120,0,8,556,10,708,16,135,10,556,10,708,16,135,10,-9900,99,-9900,99,-9900,99,1.4,2,0.107,2,0.178,2,0.294,1,0.18,0
2000-06-13,18:00,65.7,282.8,543,1324,353,0,8,627,0,15,96,0,8,338,10,578,16,101,10,338,10,578,16,101,10,-9900,99,-9900,99,-9900,99,1.4,2,0.107,2,0.178,2,0.294,1,0.18,0
2000-06-13,19:00,77.7,290.0,282,1324,150,0,8,398,0,15,65,0,8,132,10,334,16,61,10,132,10,334,16,61,10,-9900,99,-9900,99,-9900,99,1.4,2,0.107,2,0.178,2,0.294,1,0.18,0
2000-06-13,20:00,86.9,296.2,45,827,12,1,8,119,1,15,5,1,8,12,10,24,16,10,10,12,10,24,16,10,10,-9900,99,-9900,99,-9900,99,1.4,2,0.107,2,0.178,2,0.294,1,0.18,0
2000-06-13,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,2,0.107,2,0.178,2,0.294,1,0.18,0
2000-06-13,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,2,0.107,2,0.178,2,0.294,1,0.18,0
2000-06-13,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,2,0.107,2,0.178,2,0.294,1,0.18,0
2000-06-13,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,2,0.107,2,0.178,2,0.294,1,0.18,0
2000-06-14,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,2,0.106,2,0.178,2,0.307,1,0.18,0
2000-06-14,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,2,0.106,2,0.178,2,0.307,1,0.18,0
2000-06-14,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,2,0.106,2,0.178,2,0.307,1,0.18,0
2000-06-14,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,2,0.106,2,0.178,2,0.307,1,0.18,0
2000-06-14,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,2,0.106,2,0.178,2,0.307,1,0.18,0
2000-06-14,6:00,86.5,64.1,55,894,12,0,8,67,0,15,8,0,8,17,10,73,16,12,10,17,10,73,16,12,10,-9900,99,-9900,99,-9900,99,1.6,2,0.106,2,0.118,2,0.307,1,0.18,0
2000-06-14,7:00,77.0,70.4,298,1324,177,0,8,490,0,15,66,0,8,155,10,456,16,52,10,155,10,456,16,52,10,-9900,99,-9900,99,-9900,99,1.6,2,0.106,2,0.118,2,0.307,1,0.18,0
2000-06-14,8:00,65.0,77.6,558,1324,382,0,8,691,0,15,90,0,8,365,10,673,16,81,10,365,10,673,16,81,10,-9900,99,-9900,99,-9900,99,1.6,2,0.106,2,0.118,2,0.307,1,0.18,0
2000-06-14,9:00,52.7,84.7,801,1324,590,0,8,801,0,15,104,0,8,580,10,782,16,106,10,580,10,782,16,106,10,-9900,99,-9900,99,-9900,99,1.6,2,0.106,2,0.118,2,0.307,1,0.18,0
2000-06-14,10:00,40.2,92.8,1009,1324,766,0,8,847,0,15,119,0,8,768,10,843,16,125,10,768,10,843,16,125,10,-9900,99,-9900,99,-9900,99,1.6,2,0.106,2,0.118,2,0.307,1,0.18,0
2000-06-14,11:00,27.8,104.0,1168,1324,904,0,8,872,0,15,133,0,8,913,10,877,16,138,10,913,10,877,16,138,10,-9900,99,-9900,99,-9900,99,1.7,2,0.106,2,0.118,2,0.307,1,0.18,0
2000-06-14,12:00,16.5,126.2,1268,1324,980,0,8,855,0,15,160,0,8,1003,10,896,16,145,10,1003,10,896,16,145,10,-9900,99,-9900,99,-9900,99,1.7,2,0.106,2,0.118,2,0.307,1,0.18,0
2000-06-14,13:00,10.8,182.0,1300,1324,1029,0,8,873,0,15,171,0,8,1033,10,902,16,148,10,1033,10,902,16,148,10,-9900,99,-9900,99,-9900,99,1.6,2,0.106,2,0.118,2,0.307,1,0.18,0
2000-06-14,14:00,17.1,235.7,1264,1324,965,0,8,801,0,15,199,0,8,827,10,652,16,205,10,1000,10,896,16,145,10,-9900,99,-9900,99,-9900,99,1.6,2,0.106,2,0.118,2,0.307,1,0.18,0
2000-06-14,15:00,28.5,256.8,1161,1324,897,0,8,869,0,15,134,0,8,907,10,877,16,137,10,907,10,877,16,137,10,-9900,99,-9900,99,-9900,99,1.6,2,0.106,2,0.118,2,0.307,1,0.18,0
2000-06-14,16:00,40.9,267.7,999,1324,754,0,8,834,0,15,124,0,8,759,10,841,16,124,10,759,10,841,16,124,10,-9900,99,-9900,99,-9900,99,1.6,2,0.106,2,0.118,2,0.307,1,0.18,0
2000-06-14,17:00,53.4,275.7,789,1324,568,0,8,764,0,15,112,0,8,568,10,778,16,105,10,568,10,778,16,105,10,-9900,99,-9900,99,-9900,99,1.6,2,0.106,2,0.118,2,0.307,1,0.18,0
2000-06-14,18:00,65.7,282.8,544,1324,354,0,8,625,0,15,97,0,8,353,10,665,16,80,10,353,10,665,16,80,10,-9900,99,-9900,99,-9900,99,1.6,2,0.106,2,0.118,2,0.307,1,0.18,0
2000-06-14,19:00,77.6,290.0,283,1324,147,0,8,354,0,15,71,0,8,145,10,439,16,51,10,145,10,439,16,51,10,-9900,99,-9900,99,-9900,99,1.6,2,0.106,2,0.118,2,0.307,1,0.18,0
2000-06-14,20:00,86.8,296.2,46,827,12,1,8,107,1,15,6,1,8,13,10,60,16,10,10,13,10,60,16,10,10,-9900,99,-9900,99,-9900,99,1.6,2,0.106,2,0.118,2,0.307,1,0.18,0
2000-06-14,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,2,0.106,2,0.118,2,0.307,1,0.18,0
2000-06-14,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,2,0.106,2,0.118,2,0.307,1,0.18,0
2000-06-14,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,2,0.106,2,0.118,2,0.307,1,0.18,0
2000-06-14,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,2,0.106,2,0.118,2,0.307,1,0.18,0
2000-06-15,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,2,0.106,2,0.118,2,0.302,1,0.18,0
2000-06-15,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,2,0.106,2,0.118,2,0.302,1,0.18,0
2000-06-15,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,2,0.106,2,0.118,2,0.302,1,0.18,0
2000-06-15,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,2,0.106,2,0.118,2,0.302,1,0.18,0
2000-06-15,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,2,0.106,2,0.118,2,0.302,1,0.18,0
2000-06-15,6:00,86.5,64.0,55,893,11,0,8,63,0,15,7,0,8,20,10,150,16,11,10,20,10,150,16,11,10,-9900,99,-9900,99,-9900,99,1.5,2,0.106,2,0.065,2,0.302,1,0.18,0
2000-06-15,7:00,77.0,70.4,297,1324,173,0,8,472,0,15,67,0,8,168,10,576,16,39,10,168,10,576,16,39,10,-9900,99,-9900,99,-9900,99,1.5,2,0.106,2,0.065,2,0.302,1,0.18,0
2000-06-15,8:00,65.0,77.5,558,1324,382,0,8,690,0,15,90,0,8,381,10,765,16,59,10,381,10,765,16,59,10,-9900,99,-9900,99,-9900,99,1.5,2,0.106,2,0.065,2,0.302,1,0.18,0
2000-06-15,9:00,52.7,84.7,801,1324,584,0,8,786,0,15,107,0,8,595,10,856,16,77,10,595,10,856,16,77,10,-9900,99,-9900,99,-9900,99,1.5,2,0.106,2,0.065,2,0.302,1,0.18,0
2000-06-15,10:00,40.2,92.7,1009,1324,751,0,8,804,0,15,137,0,8,782,10,907,16,91,10,782,10,907,16,91,10,-9900,99,-9900,99,-9900,99,1.5,2,0.106,2,0.065,2,0.302,1,0.18,0
2000-06-15,11:00,27.9,103.9,1168,1324,903,0,8,872,0,15,132,0,8,927,10,936,16,100,10,927,10,936,16,100,10,-9900,99,-9900,99,-9900,99,1.4,2,0.106,2,0.065,2,0.302,1,0.18,0
2000-06-15,12:00,16.5,126.0,1267,1324,1005,0,8,910,0,15,132,0,8,1016,10,951,16,106,10,1016,10,951,16,106,10,-9900,99,-9900,99,-9900,99,1.5,2,0.106,2,0.065,2,0.302,1,0.18,0
2000-06-15,13:00,10.8,181.7,1300,1324,1035,0,8,915,0,15,136,0,8,1046,10,955,16,107,10,1046,10,955,16,107,10,-9900,99,-9900,99,-9900,99,1.5,2,0.106,2,0.065,2,0.302,1,0.18,0
2000-06-15,14:00,17.0,235.7,1264,1324,1001,0,8,909,0,15,132,0,8,1013,10,950,16,105,10,1013,10,950,16,105,10,-9900,99,-9900,99,-9900,99,1.5,2,0.106,2,0.065,2,0.302,1,0.18,0
2000-06-15,15:00,28.4,256.8,1162,1324,883,0,8,806,0,15,175,0,8,919,10,934,16,100,10,919,10,934,16,100,10,-9900,99,-9900,99,-9900,99,1.5,2,0.106,2,0.065,2,0.302,1,0.18,0
2000-06-15,16:00,40.8,267.7,1000,1324,759,0,8,813,0,15,144,0,8,773,10,904,16,90,10,773,10,904,16,90,10,-9900,99,-9900,99,-9900,99,1.5,2,0.106,2,0.065,2,0.302,1,0.18,0
2000-06-15,17:00,53.3,275.7,790,1324,561,0,8,726,0,15,127,0,8,584,10,852,16,76,10,584,10,852,16,76,10,-9900,99,-9900,99,-9900,99,1.6,2,0.106,2,0.065,2,0.302,1,0.18,0
2000-06-15,18:00,65.6,282.9,545,1324,356,0,8,630,0,15,96,0,8,370,10,757,16,58,10,370,10,757,16,58,10,-9900,99,-9900,99,-9900,99,1.6,2,0.106,2,0.065,2,0.302,1,0.18,0
2000-06-15,19:00,77.6,290.0,285,1324,151,0,8,390,0,15,67,0,8,159,10,561,16,38,10,159,10,561,16,38,10,-9900,99,-9900,99,-9900,99,1.6,2,0.106,2,0.065,2,0.302,1,0.18,0
2000-06-15,20:00,86.7,296.2,47,827,13,1,8,119,1,15,6,1,8,17,10,130,16,9,10,17,10,130,16,9,10,-9900,99,-9900,99,-9900,99,1.6,2,0.106,2,0.065,2,0.302,1,0.18,0
2000-06-15,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,2,0.106,2,0.065,2,0.302,1,0.18,0
2000-06-15,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,2,0.106,2,0.065,2,0.302,1,0.18,0
2000-06-15,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,2,0.106,2,0.065,2,0.302,1,0.18,0
2000-06-15,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,2,0.106,2,0.065,2,0.302,1,0.18,0
2000-06-16,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,2,0.106,2,0.065,2,0.315,1,0.18,0
2000-06-16,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,2,0.106,2,0.065,2,0.315,1,0.18,0
2000-06-16,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,2,0.106,2,0.065,2,0.315,1,0.18,0
2000-06-16,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,2,0.106,2,0.065,2,0.315,1,0.18,0
2000-06-16,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,2,0.106,2,0.065,2,0.315,1,0.18,0
2000-06-16,6:00,86.5,64.0,54,893,9,0,8,32,0,15,7,0,8,16,10,56,16,13,10,17,10,73,16,12,10,-9900,99,-9900,99,-9900,99,1.7,2,0.106,2,0.117,2,0.315,1,0.18,0
2000-06-16,7:00,77.0,70.3,297,1323,140,0,8,241,0,15,86,0,8,152,10,434,16,55,10,154,10,455,16,52,10,-9900,99,-9900,99,-9900,99,1.7,2,0.106,2,0.117,2,0.315,1,0.18,0
2000-06-16,8:00,65.0,77.4,557,1323,365,0,8,540,0,15,137,0,8,342,10,620,16,81,10,363,10,671,16,81,10,-9900,99,-9900,99,-9900,99,1.8,2,0.106,2,0.117,2,0.315,1,0.18,0
2000-06-16,9:00,52.7,84.6,800,1323,589,0,8,731,0,15,146,0,8,562,10,755,16,105,10,577,10,780,16,106,10,-9900,99,-9900,99,-9900,99,1.8,2,0.106,2,0.117,2,0.315,1,0.18,0
2000-06-16,10:00,40.2,92.7,1008,1323,732,0,8,726,0,15,178,0,8,751,10,823,16,124,10,765,10,841,16,124,10,-9900,99,-9900,99,-9900,99,1.8,2,0.106,2,0.117,2,0.315,1,0.18,0
2000-06-16,11:00,27.9,103.8,1167,1323,899,0,8,829,0,15,166,0,8,824,10,748,16,165,10,910,10,876,16,137,10,-9900,99,-9900,99,-9900,99,1.8,2,0.106,2,0.117,2,0.315,1,0.18,0
2000-06-16,12:00,16.5,125.8,1267,1323,1004,0,8,910,0,15,131,0,8,777,10,549,16,251,10,1001,10,895,16,144,10,-9900,99,-9900,99,-9900,99,1.8,2,0.106,2,0.117,2,0.315,1,0.18,0
2000-06-16,13:00,10.7,181.5,1300,1323,1022,0,8,893,0,15,145,0,8,926,10,791,16,149,10,1031,10,900,16,147,10,-9900,99,-9900,99,-9900,99,1.8,2,0.106,2,0.117,2,0.315,1,0.18,0
2000-06-16,14:00,16.9,235.6,1264,1323,973,0,8,821,0,15,188,0,8,994,10,890,16,144,10,998,10,894,16,144,10,-9900,99,-9900,99,-9900,99,1.8,2,0.106,2,0.117,2,0.315,1,0.18,0
